Street_Name,Crash_UP_ID,FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Date,Prsn_Death_Time,Incap_Injry_Cnt.x,Nonincap_Injry_Cnt.x,Poss_Injry_Cnt.x,Non_Injry_Cnt.x,Unkn_Injry_Cnt.x,Tot_Injry_Cnt.x,Death_Cnt.x,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude.1,Longitude.1,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt.y,Nonincap_Injry_Cnt.y,Poss_Injry_Cnt.y,Non_Injry_Cnt.y,Unkn_Injry_Cnt.y,Tot_Injry_Cnt.y,Death_Cnt.y,MPO_ID,Unit_ID,Unit_Prsn_ID,Count,BikePath
SL0343,AUS_1407510721,511,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,14075107,AUS_14075107,30.26339788,-97.74450517,2,1,3,16,3,21,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,10/3/2014,1:30 PM,227,22,N,Y,NA,NA,19,NA,,1,100,W,CONGRESS,AVE,N,N,35,N,N,,Y,19,NA,,1,100,W,CESAR CHAVEZ,,NA,NA,,,,NA,11,1,0,3,1,1,5,1:30 PM,DISPATCH,1:38 PM,10/3/2014,Y,74,36,67,282,8,5,1,3,64,3,1,2,1,21,21,227,22,30.26339788,-97.74450517,SL,343,NA,4.54,100,113,12,5.782,568,0.222,,NA,NA,CONGRESS AVE,NA,NA,NA,NA,Y,Y,N,3,9,Y,FRI,1,0,10,10,0,9,4,80,68,48,6,0,0,2,10,5,2,10,5,0,0,4,14,26000,2012,26000,1,0.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,140751072,1407510721,56,Yes
SL0343,AUS_1263121921,538,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,12631219,AUS_12631219,30.26438097,-97.74802804,2,1,3,16,5,25,1,1,4,11,NA,4,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,1/12/2012,2:19 PM,227,22,N,N,NA,NA,19,NA,,1,NA,W,CESAR CHAVEZ,ST,N,N,35,N,N,,Y,19,NA,,NA,,,GUADALUPE,ST,NA,NA,,,,NA,12,1,4,3,1,1,5,2:19 PM,DISPATCH,2:19 PM,1/12/2012,Y,74,NA,18,312,8,5,2,1,64,54,1,2,1,21,21,227,22,30.26438097,-97.74802804,SL,343,NA,4.319,400,113,12,5.553,568,0.001,,NA,NA,GUADALUPE ST,NA,NA,NA,NA,N,Y,N,5,9,Y,THU,2,0,0,7,0,2,4,74,51,44,4,0,0,1,0,0,2,7,5,0,0,4,14,35000,2012,35000,0.8,0.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,90,126312192,1263121921,56,Yes
SL0343,AUS_1260604421,321,358,48,453,1304,4,4.85E+11,1500US484530013044,Block Group 4,G5030,S,473234,0,30.2495825,-97.7704511,12606044,AUS_12606044,30.24693941,-97.77716524,2,1,3,16,2,39,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/17/2012,11:46 AM,227,22,N,Y,NA,NA,19,NA,,1,NA,S,LAMAR,BLVD,N,N,40,N,N,,Y,19,NA,,NA,,,BLUEBONNET,LN,NA,NA,,,,NA,12,1,4,3,2,1,16,11:46 AM,DISPATCHED,11:57 AM,3/17/2012,Y,74,NA,NA,NA,8,5,1,2,64,54,1,2,1,21,21,227,22,30.24693941,-97.77716524,SL,343,NA,1.805,2421,113,9,6.74,566,-0.685,,NA,NA,BLUEBONNET LN,NA,NA,NA,NA,Y,Y,N,2,9,Y,SAT,2,0,0,0,0,2,4,80,60,48,4,1,1,1,0,0,1,0,0,0,0,4,14,39340,2012,39340,0.8,0.3,1.1,1,199,3,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,126060442,1260604421,56,Yes
SL0343,AUS_1271416321,317,277,48,453,1304,3,4.85E+11,1500US484530013043,Block Group 3,G5030,S,363059,0,30.2504764,-97.7773945,12714163,AUS_12714163,30.24644847,-97.77829804,2,1,3,16,2,55,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,4/19/2012,10:39 AM,227,22,N,N,NA,NA,19,NA,,1,2500,S,LAMAR,BLVD,N,N,35,N,N,,N,19,NA,,NA,,,MONTCLAIRE,ST,NA,NA,,,,NA,11,1,0,3,8,1,1,9:55 AM,DISPATCHED,10:04 AM,4/19/2012,Y,74,NA,NA,NA,8,5,3,2,64,13,1,2,1,32,21,227,22,30.24644847,-97.77829804,SL,343,NA,1.729,2511,113,9,6.666,566,-0.761,,NA,NA,N/A,NA,NA,NA,NA,Y,Y,N,2,9,Y,THU,2,0,0,0,0,2,4,80,60,48,4,1,1,1,0,0,1,0,0,0,0,4,14,39340,2012,39340,0.8,0.3,1.1,1,199,3,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127141632,1271416321,56,Yes
SL0343,AUS_1235879011,517,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,12358790,AUS_12358790,30.26339788,-97.74450517,1,1,3,16,3,61,2,1,4,11,2,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,10/31/2011,10:50 PM,227,22,N,Y,NA,NA,19,NA,,1,1000,,CONGRESS,AVE,N,N,30,N,N,,Y,19,NA,,NA,,,CESAR CHAVEZ,,NA,NA,,,,NA,11,4,4,3,1,1,5,10:50 PM,DISPATCH,10:55 PM,10/31/2011,Y,74,11,10,14,8,5,2,1,64,54,1,2,1,21,21,227,22,30.26339788,-97.74450517,SL,343,NA,4.54,100,113,12,5.782,568,0.222,,NA,NA,CONGRESS AVE,NA,NA,NA,NA,Y,Y,N,3,9,Y,MON,1,0,10,10,0,9,4,80,68,48,6,0,0,2,10,5,2,10,5,0,0,4,14,26000,2012,26000,1,0.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,123587901,1235879011,56,Yes
SL0343,AUS_1430884921,586,451,48,453,1200,2,4.85E+11,1500US484530012002,Block Group 2,G5030,S,1541732,189156,30.2719319,-97.7602566,14308849,AUS_14308849,30.2664069,-97.75552108,2,1,3,16,2,19,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,2/14/2015,6:14 PM,227,22,N,N,NA,NA,19,NA,,1,900,W,CESAR CHAVEZ,ST,N,N,32,N,N,,Y,19,NA,,1,100,,SANDRA MURAIDA,WAY,NA,NA,,,,NA,11,5,0,3,1,1,20,6:15 PM,DISPATCH,6:25 PM,2/14/2015,Y,74,NA,NA,10,8,5,2,1,64,54,1,2,1,21,21,227,22,30.2664069,-97.75552108,SL,343,NA,3.916,910,113,12,5.098,568,-0.461,,NA,NA,SANDRA MURAIDA WAY,NA,NA,NA,NA,Y,Y,N,2,9,Y,SAT,2,0,0,7,0,2,4,74,51,44,4,0,0,1,0,0,2,7,5,0,0,4,14,29304,2014,29304,1.2,0.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,NA,NA,56,Yes
SL0343,AUS_1227214021,539,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,12272140,AUS_12272140,30.26438097,-97.74802804,2,1,3,16,2,19,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,9/9/2011,3:09 PM,227,22,N,N,NA,NA,19,NA,,1,NA,W,CESAR CHAVEZ,ST,N,N,30,N,N,,Y,19,NA,,NA,,,GUADALUPE,ST,NA,NA,,,,NA,11,1,0,3,1,1,5,3:09 PM,DISPATCHED,3:11 PM,9/9/2011,Y,74,NA,NA,126,8,5,2,1,64,54,1,2,1,21,21,227,22,30.26438097,-97.74802804,SL,343,NA,4.319,400,113,12,5.553,568,0.001,,NA,NA,GUADALUPE ST,NA,NA,NA,NA,Y,Y,N,2,9,Y,FRI,2,0,0,7,0,2,4,74,51,44,4,0,0,1,0,0,2,7,5,0,0,4,14,35000,2012,35000,0.8,0.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,122721402,1227214021,56,Yes
SL0343,AUS_1466980921,363,68,48,453,1303,2,4.85E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,14669809,AUS_14669809,30.25122842,-97.76515671,2,1,3,16,3,31,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,9/25/2015,5:27 PM,227,22,N,Y,NA,NA,19,NA,,1,1600,S,LAMAR,BLVD,N,N,-1,N,N,,Y,19,NA,,1,1100,,COLLIER,ST,NA,NA,,,,NA,12,1,4,3,1,2,8,5:27 PM,DISPATCH,5:31 PM,9/25/2015,Y,74,NA,NA,93,8,5,1,1,64,54,1,2,1,21,21,227,22,30.25122842,-97.76515671,SL,343,NA,2.643,1607,113,10,0.151,566,0.222,,NA,NA,COLLIER ST,NA,NA,NA,NA,Y,Y,N,3,9,Y,FRI,2,0,0,0,0,2,4,80,60,60,4,1,1,1,0,0,1,0,0,0,0,4,14,33647,2014,33647,1.2,0.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,NA,NA,56,Yes
SL0343,AUS_1439424321,327,357,48,453,1304,1,4.85E+11,1500US484530013041,Block Group 1,G5030,S,648074,0,30.2432154,-97.7739904,14394243,AUS_14394243,30.24729227,-97.77525007,2,1,3,16,2,28,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/22/2015,5:33 PM,227,22,N,Y,NA,NA,3,343,,1,2200,S,LAMAR,BLVD,N,N,45,N,N,,Y,19,NA,,1,2200,,DEL CURTO,RD,NA,NA,,,,NA,11,1,0,3,1,1,20,5:35 PM,DISPATCH,5:35 PM,3/22/2015,Y,74,NA,NA,93,8,5,1,3,64,54,1,2,1,21,21,227,22,30.24729227,-97.77525007,SL,343,NA,1.955,2301,113,9,6.942,566,-0.466,SL,360,NA,SL0360,NA,NA,NA,NA,Y,Y,N,2,9,Y,SUN,2,0,0,0,0,2,4,80,60,48,4,1,1,1,0,0,1,0,0,0,0,4,14,34215,2014,34215,1.2,0.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,2,0,90,NA,NA,56,Yes
SL0343,AUS_1256235121,593,451,48,453,1200,2,4.85E+11,1500US484530012002,Block Group 2,G5030,S,1541732,189156,30.2719319,-97.7602566,12562351,AUS_12562351,30.26650234,-97.75626096,2,1,3,16,2,32,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,2/20/2012,7:06 PM,227,22,N,N,NA,NA,19,NA,,1,NA,,CESAR CHAVEZ,,N,N,0,N,N,,Y,19,NA,,NA,,S,1ST,ST,NA,NA,,,,NA,11,4,2,2,1,1,15,7:06 PM,DISPATCH,7:10 PM,2/20/2012,Y,74,36,67,282,8,5,2,1,64,54,1,2,1,21,21,227,22,30.26650234,-97.75626096,SL,343,NA,3.794,NA,113,12,5,568,-0.524,,NA,NA,W 1ST ST,NA,NA,NA,NA,Y,Y,N,2,9,Y,MON,3,0,0,0,22,2,6,120,72,72,4,1,1,1,0,0,1,0,0,1,22,4,14,40000,2012,40000,0.8,0.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,125623512,1256235121,56,Yes
SL0343,AUS_1204290611,516,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,12042906,AUS_12042906,30.26339788,-97.74450517,1,1,3,16,2,20,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,4/28/2011,12:14 AM,227,22,N,N,NA,NA,19,NA,,1,0,,CONGRESS,AVE,N,N,35,N,N,,Y,19,NA,,1,0,W,CESAR CHAVEZ,ST,NA,NA,,,,NA,11,4,0,3,1,1,5,12:14 AM,DISPATCHED,12:19 AM,4/28/2011,N,74,1,131,411,8,5,1,1,64,54,1,2,1,21,21,227,22,30.26339788,-97.74450517,SL,343,NA,4.54,100,113,12,5.782,568,0.222,,NA,NA,CONGRESS AVE,NA,NA,NA,NA,Y,Y,N,2,9,Y,THU,1,0,10,10,0,9,4,80,68,48,6,0,0,2,10,5,2,10,5,0,0,4,14,26000,2012,26000,1,0.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,120429061,1204290611,56,Yes
SL0343,AUS_1220999521,378,68,48,453,1303,2,4.85E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,12209995,AUS_12209995,30.25482569,-97.76225329,2,1,3,16,2,NA,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,8/3/2011,12:00 PM,227,22,N,N,NA,NA,19,NA,,1,1100,S,LAMAR,BLVD,N,N,40,N,N,,N,19,NA,,1,900,,TREADWELL,ST,NA,NA,,,,NA,11,1,0,3,1,1,11,12:00 PM,DISPATCHED,12:05 PM,8/3/2011,Y,74,22,105,112,8,5,3,3,64,13,1,2,1,32,21,227,22,30.25482569,-97.76225329,SL,343,NA,2.902,1204,113,10,0.378,566,0.412,,NA,NA,N/A,NA,NA,NA,NA,Y,Y,N,2,9,Y,WED,2,0,0,0,0,2,4,80,60,60,4,1,1,1,0,0,1,0,0,0,0,4,14,40000,2012,40000,0.8,0.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,122099952,1220999521,56,Yes
SL0343,AUS_1204136721,266,459,48,453,1901,2,4.85E+11,1500US484530019012,Block Group 2,G5030,S,2185217,0,30.2397433,-97.7974555,12041367,AUS_12041367,30.2389991,-97.78881522,2,1,3,16,4,24,1,1,4,11,1,4,N,2,2,0.02,2,1,8,4/24/2011,17:05:00,0,0,0,0,0,0,1,Y,N,N,N,N,N,N,4/23/2011,11:44 PM,227,22,N,Y,NA,NA,19,NA,,1,3500,S,LAMAR,BLVD,N,N,40,N,N,,N,19,NA,,1,,,PANTHER,TRL,NA,NA,,,,NA,11,4,0,3,1,1,1,11:44 PM,DISPATCHED,11:46 PM,4/23/2011,N,74,NA,NA,72,8,5,4,1,64,54,1,2,1,21,21,227,22,30.2389991,-97.78881522,SL,343,NA,0.918,3703,113,9,5.889,564,0.275,,NA,NA,N/A,NA,NA,NA,NA,Y,Y,N,4,9,Y,SAT,2,0,0,0,0,2,5,150,60,60,4,0,0,1,0,0,1,0,0,0,0,4,14,39340,2012,39340,0.8,0.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,90,120413672,1204136721,56,Yes
SL0343,AUS_1303149411,322,358,48,453,1304,4,4.85E+11,1500US484530013044,Block Group 4,G5030,S,473234,0,30.2495825,-97.7704511,13031494,AUS_13031494,30.24693941,-97.77716524,1,1,3,16,1,27,1,2,4,11,1,2,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,12/2/2012,7:15 PM,227,22,N,N,NA,NA,19,NA,,1,2400,S,LAMAR,BLVD,N,N,40,N,N,,Y,19,NA,,NA,2400,,BLUEBONNET,LN,NA,NA,,,,NA,11,4,0,3,3,1,5,7:15 PM,CAD,7:22 PM,12/10/2012,Y,74,NA,NA,72,8,5,1,1,64,54,1,2,1,21,21,227,22,30.24693941,-97.77716524,SL,343,NA,1.805,2421,113,9,6.74,566,-0.685,,NA,NA,BLUEBONNET LN,NA,NA,NA,NA,Y,Y,N,1,9,Y,SUN,2,0,0,0,0,2,4,80,60,48,4,1,1,1,0,0,1,0,0,0,0,4,14,39340,2012,39340,0.8,0.3,1.1,1,199,3,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,130314941,1303149411,56,Yes
SL0343,AUS_1436213221,542,349,48,453,1303,1,4.85E+11,1500US484530013031,Block Group 1,G5030,S,710768,43869,30.2634026,-97.7612102,14362132,AUS_14362132,30.26449154,-97.75711525,2,1,3,16,2,30,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/18/2015,12:51 PM,227,22,N,N,NA,NA,19,NA,,1,200,S,LAMAR,BLVD,N,N,30,N,N,,Y,19,NA,,1,1300,W,RIVERSIDE,DR,NA,NA,,,,NA,11,1,4,2,1,1,5,12:51 PM,DISPATCH,12:58 PM,3/18/2015,Y,74,NA,NA,93,8,5,1,1,64,54,1,2,1,21,21,227,22,30.26449154,-97.75711525,SL,343,NA,3.709,NA,113,12,1.292,568,-0.668,,NA,NA,W RIVERSIDE DR,NA,NA,NA,NA,Y,Y,N,2,9,Y,WED,3,0,0,0,22,2,6,120,72,72,4,1,1,1,0,0,1,0,0,1,22,4,14,33647,2014,33647,1.2,0.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,NA,NA,56,Yes
SL0343,AUS_1338634821,513,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,13386348,AUS_13386348,30.26339788,-97.74450517,2,1,3,16,2,19,3,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,Y,N,6/9/2013,9:20 PM,227,22,N,N,NA,NA,19,NA,,1,NA,E,CESAR CHAVEZ,ST,N,N,0,N,N,,Y,19,NA,,NA,,,CONGRESS,AVE,NA,NA,,,,NA,11,6,4,3,8,1,5,9:20 PM,DISPATCH,9:24 PM,6/9/2013,Y,74,NA,115,144,8,5,1,3,64,54,1,2,1,21,21,227,22,30.26339788,-97.74450517,SL,343,NA,4.54,100,113,12,5.782,568,0.222,,NA,NA,CONGRESS AVE,NA,NA,NA,NA,Y,Y,N,2,9,Y,SUN,1,0,10,10,0,9,4,80,68,48,6,0,0,2,10,5,2,10,5,0,0,4,14,26000,2012,26000,1,0.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,133863482,1338634821,56,Yes
SL0343,AUS_1434320021,331,358,48,453,1304,4,4.85E+11,1500US484530013044,Block Group 4,G5030,S,473234,0,30.2495825,-97.7704511,14343200,AUS_14343200,30.2476193,-97.77293717,2,1,3,16,5,56,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,3/5/2015,6:55 PM,227,22,N,N,NA,NA,19,NA,,1,2100,S,LAMAR,BLVD,N,N,40,N,N,,Y,19,NA,,1,2000,,KINNEY,LN,NA,NA,,,,NA,11,4,0,3,2,1,8,6:55 PM,DISPATCH,7:00 PM,3/5/2015,Y,74,NA,NA,105,8,5,2,3,64,3,1,2,1,21,21,227,22,30.2476193,-97.77293717,SL,343,NA,2.097,2199,113,9,7.09,566,-0.324,,NA,NA,KINNEY RD,NA,NA,NA,NA,N,Y,N,5,9,Y,THU,2,0,0,0,0,2,4,80,60,48,4,1,1,1,0,0,1,0,0,0,0,4,14,34215,2014,34215,1.2,0.4,1.6,1,94,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,90,NA,NA,56,Yes
SL0343,AUS_1327873921,512,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,13278739,AUS_13278739,30.26339788,-97.74450517,2,1,3,16,3,26,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,4/28/2013,12:15 AM,227,22,N,N,NA,NA,19,NA,,1,NA,,CONGRESS,AVE,N,N,30,N,N,,Y,19,NA,,NA,,W,CESAR CHAVEZ,ST,NA,NA,,,,NA,11,4,0,3,1,1,5,12:15 AM,DISPATCHED,12:18 AM,4/29/2013,Y,74,1,115,144,8,5,1,3,64,3,1,2,1,21,21,227,22,30.26339788,-97.74450517,SL,343,NA,4.54,100,113,12,5.782,568,0.222,,NA,NA,CONGRESS AVE,NA,NA,NA,NA,Y,Y,N,3,9,Y,SUN,1,0,10,10,0,9,4,80,68,48,6,0,0,2,10,5,2,10,5,0,0,4,14,26000,2012,26000,1,0.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,132787392,1327873921,56,Yes
